UDISE Code,School Name,District,Block,State,Management,Category,PIN Code
09451704401,PS CHANTI,PRAYAGRAJ,CHANTI,Uttar Pradesh,Department of Education,Primary,212503
09450610901,P.S. POORE GOPALI,PRAYAGRAJ,POOER GOPALI,Uttar Pradesh,Department of Education,Primary,212402
09451800606,BABA BAGHAMBARI U.P.S.,PRAYAGRAJ,DHARWARA,Uttar Pradesh,Government Aided,Upper Primary only,212301
09451810401,P.S. NIRIYA,PRAYAGRAJ,NIRIYA,Uttar Pradesh,Department of Education,Primary,212301
09451802601,PS HATHASARA,PRAYAGRAJ,HATHASARA,Uttar Pradesh,Department of Education,Primary,212303
09451810602,PRAMESHAWAR PRASAD CONVENT P.S,PRAYAGRAJ,GHORAHAT,Uttar Pradesh,Private Unaided (Recognized),Primary,212303
09451201505,COMPOSITE SCHOOL PALAYE KHAN JAHANPUR,PRAYAGRAJ,LALGOPAL GANJ,Uttar Pradesh,Department of Education,Primary with Upper Primary,229413
09451808603,COMPOSITE SCHOOL TAKTAIYA,PRAYAGRAJ,TAKATAIYIA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212037
09451803304,P.S. BHAGAHI PATEL BASTI,PRAYAGRAJ,MACHAHAR,Uttar Pradesh,Department of Education,Primary,212307
09451809604,SAWITRI BAI JYOTIBA PHOOLE J.H.S.,PRAYAGRAJ,BARADAHA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212301
09451800803,P.S. KECHUHA DHOBIYAN BASTI,PRAYAGRAJ,KECHUHA,Uttar Pradesh,Department of Education,Primary,212301
09451811303,SRI CHOTE LAL SINGH U.P.S.,PRAYAGRAJ,HINDU PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212301
09451201513,SMT. BACHAN DEVI INTER COLLEGE CHAINI KA PURA,PRAYAGRAJ,LALGOPAL GANJ,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,229413
09451707702,COMPOSITE SCHOOL RAJAPUR CHAUBARA,PRAYAGRAJ,RAJA PUR CHAUBARA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212503
09451201511,SMT. SUMERA DEVI PATEL INTER COLLEGE,PRAYAGRAJ,LALGOPAL GANJ,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,229413
09451703103,MAHARAJDEEN SUKHDEYI U P S,PRAYAGRAJ,KASHI PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212504
09450907004,SMT. VIMLA DEVI U.M.V. KRISHNA NAGAR HARAKPUR,PRAYAGRAJ,HARAKH PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212507
09450906103,SARVODAYA PEETH INTER COLLEGE,PRAYAGRAJ,JAMUYIE,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212502
09451903403,PS SATANPUR,PRAYAGRAJ,KAHALI 1,Uttar Pradesh,Department of Education,Primary,212109
09450902112,MOUINUDDIN MEMORIAL P.S.,PRAYAGRAJ,MAUAIMA,Uttar Pradesh,Private Unaided (Recognized),Primary,212501
09451906702,SHRI BHULLAN PRASAD SALIRAM HIGH SCHOOL,PRAYAGRAJ,PRATAP PUR B,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,221506
09451912201,S.S.D. MEMORIAL H.GH SCHOOL,PRAYAGRAJ,ABHAI PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,212109
09451903604,JAGESHWAR P.S.,PRAYAGRAJ,KIRAON,Uttar Pradesh,Private Unaided (Recognized),Primary,212507
09451906604,SHIV SEVA HIGHER SECONDARY SCHOOL,PRAYAGRAJ,CHANDAR PUR BASMAHUA,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,221507
09451907009,U.R.R. PAL H.S. SCHOOL,PRAYAGRAJ,GARA PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211021
09451813001,P.S. GHATAWA,PRAYAGRAJ,GHATAWA 1,Uttar Pradesh,Department of Education,Primary,212301
09451806515,R.N.L. P.S. U.P.S.,PRAYAGRAJ,KARCHANA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212301
09451804402,PT. BADRI PRASAD MISHRA U.P.S. DEVRIKALA,PRAYAGRAJ,DEWARI KALA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212307
09450906602,KANSHI RAM SHIKSHA MISSION P.S.,PRAYAGRAJ,JAMKHURI,Uttar Pradesh,Private Unaided (Recognized),Primary,212507
09451803901,P.S.  DAKCHINI KOLAN,PRAYAGRAJ,DAKCHINI KOLAN,Uttar Pradesh,Department of Education,Primary,212307
09451703304,HEERA LAL PATEL INTER COLLEGE,PRAYAGRAJ,PANCHDEWARA..,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,229412
09451802803,P.S. LPHNADI LANGADI PATTI,PRAYAGRAJ,LOHANDI,Uttar Pradesh,Department of Education,Primary,212307
09451804001,PS KALYAN SHAH KA PURA,PRAYAGRAJ,KALAYAN SHAH KA PURA,Uttar Pradesh,Department of Education,Primary,212307
09451800804,P.S. KECHUHA DEEH,PRAYAGRAJ,KECHUHA,Uttar Pradesh,Department of Education,Primary,212301
09451201515,PS CHAINI KA PURA,PRAYAGRAJ,LALGOPAL GANJ,Uttar Pradesh,Department of Education,Primary,221052
09451808102,UPS PURAINI,PRAYAGRAJ,PURANI,Uttar Pradesh,Department of Education,Upper Primary only,212307
09451810002,SMT. SAWITRI DEVI INTER COLLEGE,PRAYAGRAJ,SAONAYIE,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212301
09451911604,ADARSH GRAM INTER COLLEGE,PRAYAGRAJ,CHAK SHYAM,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212507
09451903602,ADARSH GRAM INTER COLL,PRAYAGRAJ,KIRAON,Uttar Pradesh,Government Aided,Upper Primary only,212501
09451903601,PS KIRAWAN,PRAYAGRAJ,KIRAON,Uttar Pradesh,Department of Education,Primary,212501
09451703104,PRABHA BAL VIDYA NIKETAN,PRAYAGRAJ,KASHI PUR,Uttar Pradesh,Private Unaided (Recognized),Primary,202504
09451803205,P.S. CHANDEL KA POORA,PRAYAGRAJ,NIDAURI,Uttar Pradesh,Department of Education,Primary,212307
09451705505,RAM SEWAK MEMORIAL INTER COLLEGE,PRAYAGRAJ,DAHIYAVA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212503
09451700401,PS MAIRI,PRAYAGRAJ,MAIRI,Uttar Pradesh,Department of Education,Primary,212503
09451803104,M.K. U.P.S. ROKADI,PRAYAGRAJ,ROKARI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212301
09451806706,DHANURDHAR JHA U.P.S.,PRAYAGRAJ,MUGARI,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212301
09451803803,HIRA LAL PATEL Inter Collage Hinauta Karchhana,PRAYAGRAJ,KHAYIE,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212307
09451903501,PS CHANDRAWAT,PRAYAGRAJ,CHANDRAWAT,Uttar Pradesh,Department of Education,Primary,212501
09451908301,PS KHAGIYA,PRAYAGRAJ,KHAGIYA,Uttar Pradesh,Department of Education,Primary,212109
09451805003,SRI KRISHNA INTER COLLEGE AMILO,PRAYAGRAJ,AMILO,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212307
09451800610,P.S. MEDANI SINGH KA POORA,PRAYAGRAJ,DHARWARA,Uttar Pradesh,Department of Education,Primary,212301
09451908302,P.S. RAM PUR DANDI,PRAYAGRAJ,KHAGIYA,Uttar Pradesh,Department of Education,Primary,221507
09450908601,U.P.S. KASTURIPUR,PRAYAGRAJ,KASTURIPUR,Uttar Pradesh,Department of Education,Upper Primary only,212501
09451915001,P.S. HAIDARA,PRAYAGRAJ,HAIDARA,Uttar Pradesh,Department of Education,Primary,212109
09451914301,P.S. KARMHA,PRAYAGRAJ,KARMHA,Uttar Pradesh,Department of Education,Primary,212109
09451703201,PS POORAB NARA,PRAYAGRAJ,POORAB NARA .,Uttar Pradesh,Department of Education,Primary,212503
09451903402,COMPOSITE SCHOOL  KAHALI,PRAYAGRAJ,KAHALI 1,Uttar Pradesh,Department of Education,Primary with Upper Primary,212109
09451906302,COMPOSITE SCHOOL KATNAIE,PRAYAGRAJ,KATNAYIE,Uttar Pradesh,Department of Education,Primary with Upper Primary,212402
09451905801,PS BHAWANA PUR,PRAYAGRAJ,BHAWANA PUR,Uttar Pradesh,Department of Education,Primary,212109
09451207301,PS NINDURA,PRAYAGRAJ,NINDURA,Uttar Pradesh,Department of Education,Primary,229413
09451902009,S D NAVJEEVAN PUBLIC SCHOOL KAHALI BAHARIYA PRAYAGRAJ,PRAYAGRAJ,BAHARIYA,Uttar Pradesh,Private Unaided (Recognized),Primary,
09450906801,P.S. E.T. ABDAL PUR,PRAYAGRAJ,E.T. ABDAL P UR,Uttar Pradesh,Department of Education,Primary,212502
09450904702,COMPOSITE SCHOOL SIKANDAR PUR,PRAYAGRAJ,SIKANDAR PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212507
09451703402,G UPS MADU PUR,PRAYAGRAJ,MADU PUR,Uttar Pradesh,Department of Education,Upper Primary only,212503
09451709401,P.S.SHIV DAYAL KA PURA,PRAYAGRAJ,SHIV DAYAL KA PURA,Uttar Pradesh,Department of Education,Primary,212503
09451903802,COMPOSITE SCHOOL MAHULI,PRAYAGRAJ,MAHULI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212109
09451704502,LOKMANYA TILAK U.P.S.,PRAYAGRAJ,TARTI KHASH,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212503
09450903402,COMPOSITE SCHOOL KATRA DAYA RAM,PRAYAGRAJ,KATRA DAYA RAM,Uttar Pradesh,Department of Education,Primary with Upper Primary,212501
09451909701,PS CHAK AFJAL,PRAYAGRAJ,CHAK AFJAL,Uttar Pradesh,Department of Education,Primary,212507
09451703501,PS AHIBI KA PURA,PRAYAGRAJ,AHIBI KA PURA,Uttar Pradesh,Department of Education,Primary,212503
09451802201,PS MAHEWA,PRAYAGRAJ,MAHEWA,Uttar Pradesh,Department of Education,Primary,212307
09451703003,U.P.S. RANI KA POORA,PRAYAGRAJ,PASCHIM NARA,Uttar Pradesh,Department of Education,Upper Primary only,212503
09450903001,PS TIKARI,PRAYAGRAJ,TIKARI,Uttar Pradesh,Department of Education,Primary,212501
09450903505,P.S. NAZAR PUR,PRAYAGRAJ,BAGI,Uttar Pradesh,Department of Education,Primary,212501
09451700801,PS JEET PUR DAYAL,PRAYAGRAJ,JEETPUR DAYAL,Uttar Pradesh,Department of Education,Primary,212503
09451805203,SRI SHAKTI VIDHAYA PEETH U.P.S.,PRAYAGRAJ,BENDO,Uttar Pradesh,Government Aided,Upper Primary only,212301
09451805401,P.S. RAWANIKA,PRAYAGRAJ,RAWANIYA,Uttar Pradesh,Department of Education,Primary,212301
09451909801,PS BAKRABAD,PRAYAGRAJ,BAKRABAD,Uttar Pradesh,Department of Education,Primary,212501
09451901202,CH. RAM SARAN YADAV U.P.S.,PRAYAGRAJ,MADAR PUR,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,221507
09451704403,P.S. GHOOSUR PUR,PRAYAGRAJ,CHANTI,Uttar Pradesh,Department of Education,Primary,212503
09451909901,PS JAMHA,PRAYAGRAJ,JAMHA,Uttar Pradesh,Department of Education,Primary,212507
09451808802,SMT. INDRA KALI U.P.S.,PRAYAGRAJ,LAKTAHA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212307
09451806510,PRITHAWI PAL SINGH J.H.S. Karchhana,PRAYAGRAJ,KARCHANA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212301
09451907801,PS BENI PUR,PRAYAGRAJ,BENI PUR,Uttar Pradesh,Department of Education,Primary,212507
09451700701,PS NEWADA,PRAYAGRAJ,NEWADA ..,Uttar Pradesh,Department of Education,Primary,212503
09451701402,UPS UMARIYA BADAL,PRAYAGRAJ,UMARIYA BADAL,Uttar Pradesh,Department of Education,Upper Primary only,212501
09451703105,SR. BHOLANATH RAMSUKH PATEL INTER COLLEGE,PRAYAGRAJ,KASHI PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212503
09450608702,P.S. SALAMA PUR,PRAYAGRAJ,SALMA PUR,Uttar Pradesh,Department of Education,Primary,212402
09451808402,COMPOSITE SCHOOL GADAILA,PRAYAGRAJ,GADAILA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212307
09450304401,PS KUNRI,PRAYAGRAJ,KUNRI,Uttar Pradesh,Department of Education,Primary,212104
09450902902,UPS HARISEN GANJ,PRAYAGRAJ,HARISEN GANJ,Uttar Pradesh,Department of Education,Upper Primary only,212501
09451813101,SHIV MANGAL GRAMODAYA P.S.,PRAYAGRAJ,MADAWA,Uttar Pradesh,Private Unaided (Recognized),Primary,212307
09450903802,GAJIDEEN SMARK P.S.,PRAYAGRAJ,JAGDISH PUR MEHANDI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212502
09451808501,PS GOJAIHA,PRAYAGRAJ,GOJAIHA,Uttar Pradesh,Department of Education,Primary,212301
09451201525,FAUZI CONVENT SCHOOL LALGOPALGANJ,PRAYAGRAJ,LALGOPAL GANJ,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,
09450903903,SARDAR PATEL  BAL VIDYA MANDIR U.P.S.,PRAYAGRAJ,RAM NAGAR UMARI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212507
09451703001,PS PASCHIM NARA,PRAYAGRAJ,PASCHIM NARA,Uttar Pradesh,Department of Education,Primary,212503
09450904002,S.V.B. PATEL INTER COLL,PRAYAGRAJ,DADOULI,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212507
09451800605,GAJ ROOP SINGH INTER COLLEGE,PRAYAGRAJ,DHARWARA,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212301
09451703401,PS MADU PUR,PRAYAGRAJ,MADU PUR,Uttar Pradesh,Department of Education,Primary,212503
09451809704,PARVATI SHIV U M V KAITHI SONAI KARCHANNA PRAYAGRAJ,PRAYAGRAJ,KAITHI,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,212301
09450903504,COMPOSITE SCHOOL BAAGI,PRAYAGRAJ,BAGI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212501
09451706201,PS SULTAN PUR JAI SINGH,PRAYAGRAJ,SULTAN PUR JAI SINGH,Uttar Pradesh,Department of Education,Primary,212503
09451210001,PS SUKHANA KA PURA,PRAYAGRAJ,SUKHNA KA PURA,Uttar Pradesh,Department of Education,Primary,229413
09451201506,UPS NINDURA,PRAYAGRAJ,LALGOPAL GANJ,Uttar Pradesh,Department of Education,Upper Primary only,229413
09451707301,PS BARDANI,PRAYAGRAJ,BARDANI,Uttar Pradesh,Department of Education,Primary,212503
09451811503,SMT. DAS MATA P.S.,PRAYAGRAJ,CHANDOULI,Uttar Pradesh,Private Unaided (Recognized),Primary,212307
09451908202,COMPOSITE SCHOOL NEWADA,PRAYAGRAJ,NEWADA 2,Uttar Pradesh,Department of Education,Primary with Upper Primary,212402
09451709501,P.S.SUBAY DAR KA PURA,PRAYAGRAJ,SUBAYDAR KA PURA,Uttar Pradesh,Department of Education,Primary,229403
09451909601,PS KHAN PUR,PRAYAGRAJ,KHAN PUR..,Uttar Pradesh,Department of Education,Primary,212501
09451902803,COMPOSITE SCHOOL  TEJPUR DUDDI,PRAYAGRAJ,TEJ PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212507
09451910806,AAMA SHAH SERVODAYA U.M.VIDHYALAYA,PRAYAGRAJ,KAHALI,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,212109
09451913603,COMPOSITE SCHOOL BIBIPUR,PRAYAGRAJ,BIBIPUR 2,Uttar Pradesh,Department of Education,Primary with Upper Primary,212402
09451908101,PS PURE DURGI,PRAYAGRAJ,PURE DURGI,Uttar Pradesh,Department of Education,Primary,212402
09450905302,COMPOSITE SCHOOL PURKHI PUR,PRAYAGRAJ,PURKHI PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212502
09451914501,P.S. SINGAL DEEP,PRAYAGRAJ,SINGALDEEP,Uttar Pradesh,Department of Education,Primary,212109
09451812501,P.S. KUSHGARH,PRAYAGRAJ,KUSHA GARH,Uttar Pradesh,Department of Education,Primary,212301
09451900502,COMPOSITE SCHOOL BASARAHI,PRAYAGRAJ,BASARAHI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212501
09451909902,INDIRA GANDHI INTER COLLEGE,PRAYAGRAJ,JAMHA,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212507
09451708102,U.P.S. SINGH GARH,PRAYAGRAJ,SINGH GARH,Uttar Pradesh,Department of Education,Upper Primary only,212503
09451401101,PS MARDAN PUR,PRAYAGRAJ,MARDAN PUR,Uttar Pradesh,Department of Education,Primary,212208
09451710601,P.S. KATARA AHIRAN,PRAYAGRAJ,KATARA AHIRAN,Uttar Pradesh,Department of Education,Primary,212503
09451900902,U.P.S. KARNAI PUR,PRAYAGRAJ,KARNAI PUR,Uttar Pradesh,Department of Education,Upper Primary only,212109
09451704301,PS CHAUBARA DEEH,PRAYAGRAJ,CHAUBARA DEEH,Uttar Pradesh,Department of Education,Primary,212503
09451704201,PS CHAUBARA KHASH,PRAYAGRAJ,CHAUBARA KHASH,Uttar Pradesh,Department of Education,Primary,212503
09450904402,COMPOSITE SCHOOL SHAHBAJ PUR,PRAYAGRAJ,SHABAJ PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212507
09451904901,PS GOPALA PUR,PRAYAGRAJ,GOPALA PUR,Uttar Pradesh,Department of Education,Primary,212109
09451914601,P.S. SADHOPUR,PRAYAGRAJ,SADHOPUR,Uttar Pradesh,Department of Education,Primary,212109
09451907903,GYAN GARIMA P.S. DONIYA,PRAYAGRAJ,DHAMAUR,Uttar Pradesh,Private Unaided (Recognized),Primary,212109
09451901503,PT. RAMJI P.S. SARAI RAJOT,PRAYAGRAJ,SARAI RAIJOT,Uttar Pradesh,Private Unaided (Recognized),Primary,212501
09451900901,PS KARNAYI PUR,PRAYAGRAJ,KARNAI PUR,Uttar Pradesh,Department of Education,Primary,212109
09451900903,BHOLA SINGH INTER COLLEGE,PRAYAGRAJ,KARNAI PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212109
09451900904,J R KAMALA  JHS,PRAYAGRAJ,KARNAI PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212109
09451900905,JAI RAM KESHARWANI INTER COLLEGE,PRAYAGRAJ,KARNAI PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212109
09450903302,COMPOSITE SCHOOL PILKHUWA,PRAYAGRAJ,PILKHUWA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212507
09451811305,GLOBAL EDUCATION ACADEMY,PRAYAGRAJ,HINDU PUR,Uttar Pradesh,Private Unaided (Recognized),Primary,212301
09451707102,COMPOSITE SCHOOL RAMGARH,PRAYAGRAJ,RAM GARH,Uttar Pradesh,Department of Education,Primary with Upper Primary,212503
09451914401,P.S. SHIVPUR,PRAYAGRAJ,SHIVPUR,Uttar Pradesh,Department of Education,Primary,212402
09451706906,ONKAR PUBLIC SCHOOL,PRAYAGRAJ,SERANWA,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,229412
09450401204,P.S. SHAWAJ PUR,PRAYAGRAJ,SARAY MAMREJ,Uttar Pradesh,Department of Education,Primary,212403
09451707601,P S NAYAYIE PUR,PRAYAGRAJ,NAYAYIE PUR,Uttar Pradesh,Department of Education,Primary,212503
09450902402,COMPOSITE SCHOOL BISHAMBHAR PUR,PRAYAGRAJ,BISHAMBHAR PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212507
09450907003,U.P.S. HARAKH PUR,PRAYAGRAJ,HARAKH PUR,Uttar Pradesh,Department of Education,Upper Primary only,212502
09450601903,RAJKIYA U.M.V. NANDOUT,PRAYAGRAJ,NANDAOUT,Uttar Pradesh,Department of Education,Secondary Only,212025
09451807703,COMPOSITE SCHOOL MAJHUWA,PRAYAGRAJ,MAJURA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212307
09451709901,P.S.SHER GARH,PRAYAGRAJ,SHAIR GARH,Uttar Pradesh,Department of Education,Primary,212503
09451705901,PS HASAN PUR,PRAYAGRAJ,HASAN PUR,Uttar Pradesh,Department of Education,Primary,212503
09451907602,COMPOSITE SCHOOL MIJHURA,PRAYAGRAJ,MIJHUARA ..,Uttar Pradesh,Department of Education,Primary with Upper Primary,212109
09451709701,P.S.NAU BASTA,PRAYAGRAJ,NAU BASTA,Uttar Pradesh,Department of Education,Primary,212503
09451708103,P.S. SINGH GARH,PRAYAGRAJ,SINGH GARH,Uttar Pradesh,Department of Education,Primary,212503
09451705504,BRAHM RISHI S R V MANDIR U P S,PRAYAGRAJ,DAHIYAVA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212504
09450901602,COMPOSITE SCHOOL PARVEJ PUR,PRAYAGRAJ,PARVEJ PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212507
09450906301,PS SARAY BHARAT,PRAYAGRAJ,SARAY BHARAT,Uttar Pradesh,Department of Education,Primary,212502
09451704102,PS MUKUND PUR,PRAYAGRAJ,MUKUND PUR,Uttar Pradesh,Department of Education,Primary,212503
09451704103,SERVANI INTER COLL.,PRAYAGRAJ,MUKUND PUR,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212503
09451901003,COMPOSITE SCHOOL GAMRAHATA,PRAYAGRAJ,GAMRAHATA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212507
09450904003,NIRMALA DEVI U.M.V.,PRAYAGRAJ,DADOULI,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,212507
09451707401,PS ACHAL KA PURA,PRAYAGRAJ,ACHALOO  PUR,Uttar Pradesh,Department of Education,Primary,212503
09450903801,PS JAGDISH PUR MEHANDI,PRAYAGRAJ,JAGDISH PUR MEHANDI,Uttar Pradesh,Department of Education,Primary,212502
09450904004,NIRMALA BOYS PRATHAMIK SCHOOL,PRAYAGRAJ,DADOULI,Uttar Pradesh,Private Unaided (Recognized),Primary,212507
09450904001,PS DADOULI,PRAYAGRAJ,DADOULI,Uttar Pradesh,Department of Education,Primary,212501
09451705503,DR. RAM MANOHAR LOHIYA UPS,PRAYAGRAJ,DAHIYAVA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212504
09450903901,PS RAM NAGAR UMARI,PRAYAGRAJ,RAM NAGAR UMARI,Uttar Pradesh,Department of Education,Primary,212501
09450907401,P.S. SAIDAHA,PRAYAGRAJ,TEJO PUR,Uttar Pradesh,Department of Education,Primary,212501
09450902124,P.S. NAUGIRA,PRAYAGRAJ,MAUAIMA,Uttar Pradesh,Department of Education,Primary,212507
09450902101,PS MAUAIMA,PRAYAGRAJ,MAUAIMA,Uttar Pradesh,Department of Education,Primary,212501
09451708601,P.S. TULAPUR,PRAYAGRAJ,TULAPUR,Uttar Pradesh,Department of Education,Primary,212503
09450902102,PS MAUAIMA TOWN AREA,PRAYAGRAJ,MAUAIMA,Uttar Pradesh,Department of Education,Primary,212507
09450901001,PS  MOHAMMAD PUR SARAI ALI,PRAYAGRAJ,SARAY ALI,Uttar Pradesh,Department of Education,Primary,212507
09450900701,COMPOSITE SCHOOL ALAWAL PUR,PRAYAGRAJ,ALAWAL PUR..,Uttar Pradesh,Department of Education,Primary with Upper Primary,212507
09451911101,P.S.SHUKLPUR,PRAYAGRAJ,CHAMROO PUR,Uttar Pradesh,Department of Education,Primary,212507
09450903403,S R PUBLIC SCHOOL,PRAYAGRAJ,KATRA DAYA RAM,Uttar Pradesh,Private Unaided (Recognized),Primary,212501
09450900101,PS BANKA JALAL PUR,PRAYAGRAJ,BANKA JALAL PUR,Uttar Pradesh,Department of Education,Primary,212501
09450906001,PS JALAL PUR,PRAYAGRAJ,JALAL PUR,Uttar Pradesh,Department of Education,Primary,212502
09451900801,PS BADAOURA,PRAYAGRAJ,BADAURA,Uttar Pradesh,Department of Education,Primary,212507
09450902104,JANTA INTER COLL,PRAYAGRAJ,MAUAIMA,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212501
09450902202,COMPOSITE SCHOOL MAU DOST PUR,PRAYAGRAJ,MAU DOST PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212501
09451503302,P.S. PANDITAN BASTI GIRD COAT,PRAYAGRAJ,GIRD COAT,Uttar Pradesh,Department of Education,Primary,221502
09451503301,PS GIRD COAT,PRAYAGRAJ,GIRD COAT,Uttar Pradesh,Department of Education,Primary,221502
09451502801,PS KEWAI BUGURG,PRAYAGRAJ,KEWAYAI BUGURG,Uttar Pradesh,Department of Education,Primary,221502
09451504103,BHARTIYA  SHIKSHAN SEVA SANSTHAN BALIKA,PRAYAGRAJ,KANGA PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,221502
09451504102,SRI DAL GANJAN SINGH PUBLIC SCHOOL,PRAYAGRAJ,KANGA PUR,Uttar Pradesh,Private Unaided (Recognized),Primary,221502
09451504007,NIRGAM SARASWATI BAL V.MANDIR,PRAYAGRAJ,DHOBHA,Uttar Pradesh,Private Unaided (Recognized),Primary,221502
09451504006,MOHANLAL JAISAWAL P.S.DHOBHA,PRAYAGRAJ,DHOBHA,Uttar Pradesh,Private Unaided (Recognized),Primary,221502
09451503003,SHIVAM PUBLIC SCHOOL PS.,PRAYAGRAJ,WAIJPUR,Uttar Pradesh,Private Unaided (Recognized),Primary,221502
09451504902,KISHAN U.P.S. BHOUYIE,PRAYAGRAJ,BHOUYIE,Uttar Pradesh,Government Aided,Upper Pri. and Secondary,221502
09451504901,PS BHOUYIE,PRAYAGRAJ,BHOUYIE,Uttar Pradesh,Department of Education,Primary,221502
09451503601,PS SANSARI PUR,PRAYAGRAJ,SANSARI PUR,Uttar Pradesh,Department of Education,Primary,212401
09451504401,PS BHAGWATI PUR,PRAYAGRAJ,BHAGWATI PUR,Uttar Pradesh,Department of Education,Primary,221502
09451504303,OM PRAKASH BIND MEMORIAL P.S.,PRAYAGRAJ,HIRA MAN PATTI,Uttar Pradesh,Private Unaided (Recognized),Primary,221502
